Name;Team;Competition;Nationality;Age;Primary Position;Secondary Position;Minutes Played;finishing;dribbling;passing;creation;defending;pressing;overall;overall_global;overall_league_adjusted
Husein Balic;LASK;Bundesliga;Austria;25;Left Wing;Left Attacking Midfielder;1974,9001;16,28242246;33,47115273;36,08954485;22,61898129;12,52358227;61,20492691;46,23165859;41,50085086;26,20465483
Erik Pieters;Burnley;Premier League;Netherlands;32;Left Back;Left Midfielder;1356,3335;0,006124885;32,5195505;35,39191654;5,830765367;60,17229802;27,92942499;31,85938723;41,48898519;43,66193758
Simone Verdi;Torino;Serie A;Italy;28;Left Centre Midfielder;Right Centre Forward;1732,2667;6,345075179;35,45556977;34,9622472;22,20689697;41,86024861;35,27465099;40,45048447;41,41913086;39,22958222
Alfredo Ortuño;Albacete;La Liga 2;Spain;30;Right Centre Forward;Left Centre Forward;2559,0168;26,55078983;30,585685;23,27323922;16,75851906;23,42669087;41,60407543;44,72127393;41,38405998;30,4860619
Rémi Oudin;Bordeaux;Ligue 1;France;24;Left Wing;Right Wing;2542,583;19,37790793;20,30711067;32,93653848;27,3726875;47,62030458;23,79299772;38,67581049;41,37650365;39,18920842
Yassine Benrahou;Nîmes;Ligue 1;France;22;Centre Attacking Midfielder;Right Midfielder;1323,0667;0,022857947;30,07443051;44,47155263;15,93412748;29,19835357;47,89443207;34,90646923;41,24506762;39,06472053
Ibán Salvador;Fuenlabrada;La Liga 2;International;25;Right Midfielder;Right Wing;2049,3667;8,747605788;50,2055925;29,02153813;11,5649832;29,19008367;27,67771514;45,08060407;41,21375683;30,36060605
Jay Rodríguez;Burnley;Premier League;England;31;Right Centre Forward;Left Centre Forward;1371,0833;8,520863043;27,30012662;36,54954571;20,48020531;35,88495467;37,0527272;36,61629861;41,1249049;43,27878888
Edin Džeko;AS Roma;Serie A;Bosnia and Herzegovina;35;Centre Forward;Right Centre Forward;1930,7;28,64695394;30,72415968;32,28400808;20,58890916;27,29916214;27,76505897;47,43955954;41,10243771;38,92963049
Sergi Palencia;Leganés;La Liga 2;Spain;25;Right Back;Right Midfielder;3199,9663;0,006744997;27,04524667;34,09802455;12,24257108;63,49834447;41,12467734;31,56530493;41,09490593;30,27305311
Harry Wilson;Cardiff City;Championship;Wales;24;Centre Attacking Midfielder;Right Midfielder;2983,817;24,98765318;26,93756571;29,8907793;19,63246809;29,49616644;29,96530338;42,82188517;41,07247595;36,7400719
Harry Cornick;Luton Town;Championship;England;26;Right Wing;Right Centre Forward;2715,8167;7,728544228;35,21799077;27,68521793;30,17578989;33,27671888;50,05644547;42,50211366;41,03866117;36,70982397
Djed Spence;Middlesbrough;Championship;England;20;Right Wing Back;Right Wing;2275,4834;16,90006804;27,6245671;37,32701205;7,558140395;56,3537086;28,32241021;39,07424342;41,00767568;36,6821069
Maxime Biamou;Coventry City;Championship;France;30;Centre Forward;Left Centre Forward;2180,4497;23,84966567;24,76340599;27,00860591;11,98090371;32,36907901;45,40246206;40,49454208;40,97119307;36,64947254
Karim Onisiwo;FSV Mainz 05;1. Bundesliga;Austria;29;Left Centre Forward;Right Centre Forward;1945,8501;20,43452369;32,0653508;27,23315595;19,70730415;37,61608271;33,46148144;43,67616519;40,92048774;36,6041157
Moussa Konaté;Dijon;Ligue 1;Senegal;28;Centre Forward;Left Centre Forward;1279,1;31,93172083;28,1114703;30,10079107;10,50138371;21,12195431;30,84799259;44,91341365;40,91609849;38,75314176
Matt Phillips;West Bromwich Albion;Premier League;Scotland;30;Right Midfielder;Left Midfielder;1974;21,04946396;25,57281243;33,67494181;19,28572513;30,11801856;24,32901919;39,91991883;40,82365296;42,96175911
Álvaro Negredo;Cádiz;La Liga;Spain;35;Left Centre Forward;Right Centre Forward;2313,4167;42,79531146;33,69607131;21,37676687;24,8763235;37,20206108;8,147868002;54,22811804;40,80205832;42,93903347
Scott Kashket;Wycombe Wanderers;Championship;England;25;Left Centre Forward;Right Centre Forward;1695,4835;32,76902988;23,83764029;26,83759866;18,09329956;34,64515265;29,04619769;44,60728484;40,65815047;36,36945027
Leandro Bacuna;Cardiff City;Championship;Curaçao;29;Right Back;Left Wing;3154,3835;12,29186478;25,69662245;36,45499219;7,298591536;54,04177179;29,23613984;35,05387567;40,63581894;36,34947432
Jairo Samperio;Málaga;La Liga 2;Spain;27;Right Midfielder;Left Midfielder;1713,6831;16,08099145;24,96084862;32,85918316;26,49570102;40,33729526;32,27339405;39,83574865;40,60928774;29,91531668
Quentin Boisgard;Lorient;Ligue 1;France;24;Left Wing;Right Wing;1379,9498;20,43053426;33,00997064;33,76405677;10,60465836;44,58435527;34,81516844;44,14177552;40,52723714;38,38483688
Robert Skov;Hoffenheim;1. Bundesliga;Denmark;25;Right Wing;Left Wing Back;1231,4667;8,267938409;30,13132709;38,96541446;14,15295134;51,70752875;43,07035665;38,94069175;40,51256062;36,23921752
Pablo Valcarce;Ponferradina;La Liga 2;Spain;29;Right Wing;Left Midfielder;2829,3171;21,12660592;27,26265391;25,71217885;6,351195373;42,97586526;40,7525291;39,03890654;40,40225171;29,76280112
Johann Gudmundsson;Burnley;Premier League;Iceland;30;Right Midfielder;0;1438,6833;24,83667384;16,07024183;44,87325514;5,733751317;46,99028996;22,69016312;36,64263943;40,40216884;42,5182001
Luis Suárez;Granada;La Liga;Colombia;23;Centre Forward;Left Wing;1764,2833;27,76958309;34,65855442;23,52794418;12,44353429;32,53001261;19,9516536;44,99075374;40,38979688;42,50518016
Pedro Henrique;SC Farense;Primeira Liga;Brazil;24;Centre Forward;Right Centre Forward;1528,65;28,2870685;32,26037236;22,53644978;5,789169674;34,69130817;32,33291656;43,69423286;40,36540914;38,23156362
Steve Mounié;Stade Brestois;Ligue 1;Benin;26;Centre Forward;Right Centre Forward;2816,0168;27,45443168;26,3904234;25,69329627;14,62015939;20,71408393;49,76717213;43,5354981;40,30595013;38,17524781
Benito Raman;Schalke 04;1. Bundesliga;Belgium;26;Left Wing;Right Centre Forward;1307,4166;19,28126097;25,82551156;27,69720867;17,00635055;20,32850824;49,87167077;39,56484143;40,29461553;36,04426171
Pedro León;Eibar;La Liga;Spain;34;Right Midfielder;Right Wing;1011,23334;12,53163922;32,32035548;28,47777933;19,46364256;36,71614045;36,72412711;39,90417864;40,27425684;42,38358881
Carlos Doncel;Ponferradina;La Liga 2;Spain;24;Left Wing;Left Midfielder;1964,6001;9,090394799;33,05842447;32,51060695;15,48065352;45,20070455;36,14956691;38,84042692;40,11452728;29,55084548
Borja Bastón;Leganés;La Liga 2;Spain;28;Left Centre Forward;Centre Forward;2261,8833;14,21388014;33,53664625;30,92750756;13,04126681;12,60883796;46,03995221;40,08172684;40,08848152;29,53165856
Jon Morcillo;Athletic Bilbao;La Liga;Spain;22;Left Midfielder;Left Wing;1451,3999;20,27530377;23,63152441;34,631632;23,52334518;21,80804932;44,4083994;41,26756919;40,03555616;42,13238637
Víctor García;Sabadell;La Liga 2;Spain;24;Right Wing Back;Right Midfielder;2116,9333;0,019383897;35,71789702;30,3180433;16,30972502;35,44984602;45,79716733;35,49180394;40,02000716;29,48121611
Javi Eraso;Leganés;La Liga 2;Spain;31;Centre Attacking Midfielder;Right Wing;1741,3501;0,017754163;15,81171816;44,35419288;17,69837747;39,38329174;61,81302932;29,15082261;39,98695634;29,45686882
Fabio Quagliarella;Sampdoria;Serie A;Italy;38;Left Centre Forward;Right Centre Forward;2300,6494;40,01553548;27,2233986;28,15158352;10,77794792;6,345238838;35,71578074;48,16544769;39,98180726;37,86824017
Luca Zanimacchia;Real Zaragoza;La Liga 2;Italy;22;Right Midfielder;Left Midfielder;1246,2;0,03200629;34,64232863;41,44296532;6,986669427;50,0629757;30,44618909;34,29030276;39,94435909;29,42548905
Andreas Cornelius;Parma Calcio 1913;Serie A;Denmark;28;Centre Forward;Right Centre Forward;2019,2671;7,783040367;35,02754055;34,45166346;23,28846537;14,41955098;33,87286959;39,16716363;39,90490669;37,79540482
Marco Stiepermann;Norwich City;Championship;Germany;30;Centre Attacking Midfielder;Right Wing;1085,9999;8,945869639;17,10647225;54,29316498;33,42676274;36,24219067;47,04937285;38,74925939;39,86717646;35,66190973
Nikolai Frederiksen;Swarovski Tirol;Bundesliga;Denmark;21;Right Centre Forward;Left Centre Forward;2347,25;44,69044723;29,65273258;20,10951229;16,21995401;25,30757026;28,29046892;52,17718144;39,80811157;25,13581773
Saidy Janko;Real Valladolid;La Liga;Switzerland;25;Right Back;Right Midfielder;1282,5667;0,010242917;28,87945624;36,38610926;5,663687671;53,2288314;25,62396172;29,16441469;39,68810651;41,76673932
Nano;UD Logroñés;La Liga 2;Spain;26;Centre Forward;Right Centre Forward;1370,7834;8,092445251;32,84110927;28,20675387;5,459056321;30,30273811;60,15061651;36,7035997;39,68258127;29,23264729
Garath McCleary;Wycombe Wanderers;Championship;Jamaica;34;Right Wing;Right Centre Midfielder;2021,1498;31,04035459;19,14381805;25,81300307;19,28213409;29,13860256;25,97312238;40,20775318;39,56462543;35,39127237
Gelson;Rio Ave;Primeira Liga;Angola;24;Centre Forward;Left Wing;2553,317;15,80532315;39,56131744;26,03736847;19,77275568;30,02091334;33,79188917;44,78576425;39,55245645;37,46158623
Chris Martin;Bristol City;Championship;Scotland;32;Centre Forward;Left Centre Forward;1958,5;17,58423397;14,88408943;36,53742411;28,08479874;38,45395709;24,9857572;34,92699446;39,5480514;35,3764466
Maikel Mesa;Las Palmas;La Liga 2;Spain;29;Left Defensive Midfielder;Left Midfielder;1518,5;0,019499497;32,99751609;42,84103296;10,62123686;27,89412721;38,58862758;33,90852304;39,53004486;29,12027953
Florian Niederlechner;Augsburg;1. Bundesliga;Germany;30;Centre Forward;Left Centre Forward;1816,7999;27,59461325;35,13103824;25,54628848;26,80859153;18,71349116;20,20021017;48,00817856;39,32573659;35,17758199
Simone Zaza;Torino;Serie A;Italy;29;Right Centre Forward;Left Centre Forward;1621,35;29,51560573;24,74271863;33,07060724;14,37430671;17,00310915;39,29073712;43,78279383;39,24548596;37,17084319
Shamar Nicholson;Sporting Charleroi;Jupiler Pro League;Jamaica;24;Centre Forward;Left Centre Forward;2366,5166;35,71315774;21,58541591;25,8271854;9,300405202;31,33642536;35,8533485;43,26478446;39,23945878;28,90621582
Sergio Córdova;Arminia Bielefeld;1. Bundesliga;Venezuela;23;Left Centre Forward;Right Wing;1147,2334;24,52832818;23,83827847;30,17003387;17,54883715;27,14217043;49,00469079;42,34538418;39,1992982;35,06448056
Licá;SC Farense;Primeira Liga;Portugal;32;Right Wing;Centre Attacking Midfielder;1559,3832;31,21883043;19,86894626;22,63242186;16,17075585;20,70329939;34,57328234;39,77440594;39,11208244;37,04449181
Chris Wood;Burnley;Premier League;New Zealand;29;Left Centre Forward;Right Centre Forward;2901,8335;38,43745681;22,58321222;30,68262207;12,46131474;28,30685135;21,14956115;45,25202341;39,0400096;41,08469885
Anderson Silva;Famalicão;Primeira Liga;Brazil;23;Centre Forward;Right Centre Forward;1173,4834;45,95569812;29,39227145;16,7587818;0,815880169;44,460823;46,54224746;51,85227785;38,86217454;36,80779484
Vito van Crooij;VVV Venlo;Eredivisie;Netherlands;25;Left Wing;Right Wing;2896,6836;19,52910491;20,54317181;29,05391079;16,70905404;47,0712663;37,22071479;37,13307947;38,73291515;28,53306441
Jordan Clark;Luton Town;Championship;England;27;Right Wing Back;Right Wing;2379,0835;7,406228363;27,32855382;35,70650733;8,770176088;42,32740886;43,41488968;34,29635391;38,62803823;34,55347819
Dani Romera;Ponferradina;La Liga 2;Spain;25;Centre Forward;Right Centre Forward;1408,7;13,06859272;30,80992044;32,23897773;18,09811767;25,26605692;29,68046852;38,23271221;38,6173887;28,44796047
Carlos Muñoz;Albacete;La Liga 2;Spain;23;Right Back;Right Midfielder;1860,4166;0,009390951;26,74496835;33,87334642;12,09550155;52,01144612;28,5218126;29,10185649;38,49758248;28,35970378
Patrick van Aanholt;Crystal Palace;Premier League;Netherlands;30;Left Back;Left Midfielder;1894,25;0,014657825;16,57823243;46,68583317;5,548570142;53,33404107;21,68628943;23,62945503;38,38929889;40,39990769
Scott Hogan;Birmingham City;Championship;Republic of Ireland;29;Centre Forward;Left Centre Forward;2225,1833;37,75200953;24,66844771;27,00048268;9,82457944;17,41461793;34,25603687;45,49079297;38,34308887;34,29858584
Rami Kaib;SC Heerenveen;Eredivisie;Sweden;24;Left Back;Left Wing;1002,9667;0,006307428;29,85089097;32,26120403;9,658897377;56,76607393;43,80577803;32,09721446;38,28097804;28,20013954
Ismail Jakobs;FC Köln;1. Bundesliga;Germany;21;Left Midfielder;Left Wing Back;1816,3499;10,62994566;20,67916947;32,50923677;16,15965029;53,3234901;29,1672234;32,30536493;38,22814301;34,19576469
Rafa;Eibar;La Liga;Portugal;26;Left Back;Left Midfielder;1203,25;0,00593394;12,68653509;40,09749903;15,29592471;73,69202979;23,72339589;23,75637669;38,12105287;40,1176125
Denis Cheryshev;Valencia;La Liga;Russia;30;Left Midfielder;Left Wing;1175,1666;0,029793291;21,82282265;29,90881306;33,11788069;38,74492092;43,08192174;30,98870408;38,11994153;40,11644296
Miguel Cardoso;Belenenses ;Primeira Liga;Portugal;26;Centre Forward;Right Wing;2666,9001;12,34061563;34,68872309;28,67701531;21,34248614;27,52452071;25,44080857;39,76256791;38,06385306;36,05167521
Sabin Merino;Leganés;La Liga 2;Spain;29;Centre Forward;Left Wing;1994,3502;39,86830805;26,57989741;30,35265081;6,160035755;17,37259044;35,84848273;47,85602011;37,98830449;27,98453808
Samuel Sosa;Alcorcón;La Liga 2;Venezuela;21;Left Wing;Left Midfielder;1083,2499;9,430041839;29,7693283;22,03012515;10,21896819;46,1944006;43,09532263;34,52783337;37,95143087;27,95737468
Nacho Vidal;Osasuna;La Liga;Spain;26;Right Back;Right Midfielder;2496,433;0,008449938;22,72101935;30,49989192;11,18022571;77,91455322;25,32132831;27,15580602;37,8780501;39,86188265
Kasper Dolberg;OGC Nice;Ligue 1;Denmark;23;Centre Forward;Right Centre Forward;2041,5168;27,29902403;28,86180236;33,4217017;9,231200989;13,49128973;40,68791004;43,78457463;37,83583191;35,83570799
Elias Kachunga;Sheffield Wednesday;Championship;DR Congo;29;Left Centre Forward;Left Attacking Midfielder;1068,1499;0,030781479;30,69382183;36,34449453;27,69128955;17,74492833;33,67378304;33,86307263;37,76249397;33,77923321
Lyndon Dykes;Queens Park Rangers;Championship;Australia;25;Centre Forward;Left Centre Forward;3264,2673;34,94239714;20,10336559;26,9880031;13,11924564;31,07149733;39,50124866;43,4812479;37,7530323;33,77076958
Mike van Duinen;PEC Zwolle;Eredivisie;Netherlands;29;Left Wing;Centre Forward;1276,4333;16,38158126;25,24574814;26,10025809;8,785892991;49,57011359;43,61476631;36,58839486;37,66734733;27,74810115
Uche Ikpeazu;Wycombe Wanderers;Championship;England;26;Centre Forward;Left Centre Forward;2215,3499;21,63975109;40,86484745;22,31689915;8,51671664;22,44365553;18,1036225;43,16195271;37,64123952;33,67076892
Lyle Taylor;Nottingham Forest;Championship;International;31;Centre Forward;Left Centre Forward;1900,5333;17,58724305;26,53629971;34,21948157;12,23710583;38,27219937;30,5747689;38,29474154;37,62281054;33,65428386
Marius Bülter;Union Berlin;1. Bundesliga;Germany;28;Left Midfielder;Left Wing;1073,6666;12,95018927;29,54101787;26,19726688;17,58563766;35,84918113;33,85251026;37,20096236;37,44900169;33,49880871
Aaron Leya Iseka;Metz;Ligue 1;Belgium;23;Centre Forward;Left Centre Forward;1062,9668;27,12682054;31,48320809;32,79672027;10,83794889;26,26012872;23,53814348;44,34875323;37,4295174;35,45087257
Mathieu Cafaro;Stade de Reims;Ligue 1;France;24;Left Midfielder;Right Midfielder;2155,0667;17,64264926;27,54981854;28,28822724;12,68198101;26,13999854;36,31413435;37,62259603;37,42363713;35,44530315
Iñaki Williams;Athletic Bilbao;La Liga;Spain;26;Centre Forward;Left Centre Forward;2495,167;24,30287179;27,63708806;30,85579758;31,24808619;10,28684045;30,40617085;44,49669143;37,4112188;39,37060144
Borja Iglesias;Real Betis;La Liga;Spain;28;Centre Forward;Left Centre Forward;1502,8169;45,24937795;20,53476723;31,74243407;5,003235802;2,66090601;43,32294268;47,23087946;37,35770919;39,31428931
Daniel Nussbaumer;Altach;Bundesliga;Austria;21;Left Centre Forward;Centre Forward;1541,25;24,31046708;21,45718941;34,49838393;12,61695334;24,50448067;43,85513432;39,8393361;37,34002758;23,57740898
Andreas Voglsammer;Arminia Bielefeld;1. Bundesliga;Germany;29;Left Wing;Left Midfielder;1066,4;16,6713895;24,20023064;23,18818084;27,17980477;28,8370693;26,70635443;36,42721538;37,26769588;33,33662738
Jonathan Calleri;Osasuna;La Liga;Argentina;27;Centre Forward;Right Centre Forward;1607,2166;27,93355716;34,30964406;25,17155535;13,19327504;21,18874566;28,04590423;45,57393235;37,24481793;39,19548546
Takashi Inui;Eibar;La Liga;Japan;32;Left Midfielder;Right Midfielder;1920,8165;6,753348442;28,96637843;35,37071672;14,55077481;32,50058575;33,84230356;34,40085949;37,22220547;39,17168869
Igor Zlatanović;Castellón;La Liga 2;Serbia;23;Centre Forward;Right Centre Forward;1074,75;35,67647127;26,45617523;27,43374281;0,83473042;35,72768035;35,40501912;44,75101392;37,10519177;27,33398254
Maranhão;Real Valladolid;La Liga;Brazil;24;Left Centre Forward;Left Wing;1261,95;33,64114894;30,74975901;22,33938425;7,661066461;20,38857993;34,7711781;45,53448319;37,06837074;39,00979698
Darío Benedetto;Marseille;Ligue 1;Argentina;31;Centre Forward;Left Centre Forward;1682,4501;27,59571113;26,06941879;27,84878889;18,99946138;22,36894955;33,6081131;43,14441871;37,03783108;35,07989205
Álex Mula;Fuenlabrada;La Liga 2;Spain;24;Left Midfielder;Right Midfielder;2192,4834;12,42468995;31,58907913;28,65820853;23,08622515;28,42050814;25,75451135;38,47507138;37,00254204;27,25836439
Roberto Torres;Osasuna;La Liga;Spain;32;Right Midfielder;Right Wing;2014,6;18,05128982;31,9120443;36,07349868;7,97621296;29,90140203;21,29118992;39,51854103;37,00049446;38,93836574
Tyler Walker;Coventry City;Championship;England;24;Centre Forward;Right Centre Forward;1922,417;39,51054671;19,38698747;21,73907519;8,757502286;32,77070428;29,79396648;42,51462323;36,99785164;33,09524683
Moussa Marega;FC Porto;Primeira Liga;Mali;30;Right Centre Forward;Left Centre Forward;2175,2998;33,88237439;24,22780464;24,26304333;14,56250199;26,70773578;42,5303212;45,12745921;36,98708985;35,03183317
Nikola Čumić;Sporting Gijón;La Liga 2;Serbia;22;Right Wing;Right Midfielder;1243,4834;15,57560936;28,97329673;21,30878012;28,72588019;25,7272989;46,8387342;40,68255149;36,9558172;27,22394398
Fábio Silva;Wolverhampton Wanderers;Premier League;Portugal;18;Centre Forward;Centre Attacking Midfielder;1557,3666;17,73316919;26,65208645;31,84358022;5,616869055;24,02736304;50,18900123;37,72690351;36,95404708;38,88948572
Josh Tymon;Stoke City;Championship;England;22;Left Wing Back;Left Wing;1733,4167;0,019397523;23,55235242;33,23246529;10,46951069;37,56293074;31,50992604;26,10208413;36,90363285;33,01096642
Stefan Nutz;Ried;Bundesliga;Austria;29;Centre Attacking Midfielder;Centre Forward;2160,5;15,39955975;33,40601288;28,02677639;21,87979888;16,327141;29,05406516;40,38463228;36,90002911;23,29958316
Dani Gómez;Levante;La Liga;Spain;22;Left Centre Forward;Right Centre Forward;1772,6499;15,83866289;39,74845052;35,6405194;9,696231242;3,368485032;42,35593525;43,85123385;36,84162815;38,77117894
Jamie Vardy;Leicester City;Premier League;England;34;Centre Forward;Left Centre Forward;3025,583;24,93106765;28,00671702;25,88633497;26,44081992;26,59739821;28,85347983;43,8148749;36,83369743;38,76283285
Fred Onyedinma;Wycombe Wanderers;Championship;England;24;Left Wing Back;Left Wing;2723,85;17,5640764;29,764421;24,16987611;1,991550491;55,6836474;23,2660144;36,01944477;36,82844506;32,94370958
Cauley Woodrow;Barnsley;Championship;England;26;Centre Forward;Left Wing;3649,1836;17,03642814;22,9796242;34,80918776;17,06148075;15,0697088;39,03649375;36,55364568;36,82756206;32,94291972
Oliver McBurnie;Sheffield United;Premier League;Scotland;24;Right Centre Forward;Left Centre Forward;1436,1666;8,447856273;25,11219472;33,67504705;11,90035043;26,73014317;35,78044321;31,95492001;36,80578513;38,73345867
